Six-Digit Numbers,Sum of Digits,Sum Mod 8,(8 - x) Mod 8
535625,26,2,6
535626,27,3,5
535631,23,7,1
535632,24,0,0
535633,25,1,7
535634,26,2,6
535635,27,3,5
535636,28,4,4
535641,24,0,0
535642,25,1,7
535643,26,2,6
535644,27,3,5
535645,28,4,4
535646,29,5,3
535651,25,1,7
535652,26,2,6
535653,27,3,5
535654,28,4,4
535655,29,5,3
535656,30,6,2
535661,26,2,6
535662,27,3,5
535663,28,4,4
535664,29,5,3
535665,30,6,2
535666,31,7,1
536111,17,1,7
536112,18,2,6
536113,19,3,5
536114,20,4,4
536115,21,5,3
536116,22,6,2
536121,18,2,6
536122,19,3,5
536123,20,4,4
536124,21,5,3
536125,22,6,2
536126,23,7,1
536131,19,3,5
536132,20,4,4
536133,21,5,3
536134,22,6,2
536135,23,7,1
536136,24,0,0
536141,20,4,4
536142,21,5,3
536143,22,6,2
536144,23,7,1
536145,24,0,0
536146,25,1,7
536151,21,5,3
536152,22,6,2
536153,23,7,1
536154,24,0,0
536155,25,1,7
536156,26,2,6
536161,22,6,2
536162,23,7,1
536163,24,0,0
536164,25,1,7
536165,26,2,6
536166,27,3,5
536211,18,2,6
536212,19,3,5
536213,20,4,4
536214,21,5,3
536215,22,6,2
536216,23,7,1
536221,19,3,5
536222,20,4,4
536223,21,5,3
536224,22,6,2
536225,23,7,1
536226,24,0,0
536231,20,4,4
536232,21,5,3
536233,22,6,2
536234,23,7,1
536235,24,0,0
536236,25,1,7
536241,21,5,3
536242,22,6,2
536243,23,7,1
536244,24,0,0
536245,25,1,7
536246,26,2,6
536251,22,6,2
536252,23,7,1
536253,24,0,0
536254,25,1,7
536255,26,2,6
536256,27,3,5
536261,23,7,1
536262,24,0,0
536263,25,1,7
536264,26,2,6
536265,27,3,5
536266,28,4,4
536311,19,3,5
536312,20,4,4
536313,21,5,3
536314,22,6,2
536315,23,7,1
536316,24,0,0
536321,20,4,4
536322,21,5,3
536323,22,6,2
536324,23,7,1
536325,24,0,0
536326,25,1,7
536331,21,5,3
536332,22,6,2
536333,23,7,1
536334,24,0,0
536335,25,1,7
536336,26,2,6
536341,22,6,2
536342,23,7,1
536343,24,0,0
536344,25,1,7
536345,26,2,6
536346,27,3,5
536351,23,7,1
536352,24,0,0
536353,25,1,7
536354,26,2,6
536355,27,3,5
536356,28,4,4
536361,24,0,0
536362,25,1,7
536363,26,2,6
536364,27,3,5
536365,28,4,4
536366,29,5,3
536411,20,4,4
536412,21,5,3
536413,22,6,2
536414,23,7,1
536415,24,0,0
536416,25,1,7
536421,21,5,3
536422,22,6,2
536423,23,7,1
536424,24,0,0
536425,25,1,7
536426,26,2,6
536431,22,6,2
536432,23,7,1
536433,24,0,0
536434,25,1,7
536435,26,2,6
536436,27,3,5
536441,23,7,1
536442,24,0,0
536443,25,1,7
536444,26,2,6
536445,27,3,5
536446,28,4,4
536451,24,0,0
536452,25,1,7
536453,26,2,6
536454,27,3,5
536455,28,4,4
536456,29,5,3
536461,25,1,7
536462,26,2,6
536463,27,3,5
536464,28,4,4
536465,29,5,3
536466,30,6,2
536511,21,5,3
536512,22,6,2
536513,23,7,1
536514,24,0,0
536515,25,1,7
536516,26,2,6
536521,22,6,2
536522,23,7,1
536523,24,0,0
536524,25,1,7
536525,26,2,6
536526,27,3,5
536531,23,7,1
536532,24,0,0
536533,25,1,7
536534,26,2,6
536535,27,3,5
536536,28,4,4
536541,24,0,0
536542,25,1,7
536543,26,2,6
536544,27,3,5
536545,28,4,4
536546,29,5,3
536551,25,1,7
536552,26,2,6
536553,27,3,5
536554,28,4,4
536555,29,5,3
536556,30,6,2
536561,26,2,6
536562,27,3,5
536563,28,4,4
536564,29,5,3
536565,30,6,2
536566,31,7,1
536611,22,6,2
536612,23,7,1
536613,24,0,0
536614,25,1,7
536615,26,2,6
536616,27,3,5
536621,23,7,1
536622,24,0,0
536623,25,1,7
536624,26,2,6
536625,27,3,5
536626,28,4,4
536631,24,0,0
536632,25,1,7
536633,26,2,6
536634,27,3,5
536635,28,4,4
536636,29,5,3
536641,25,1,7
536642,26,2,6
536643,27,3,5
536644,28,4,4
536645,29,5,3
536646,30,6,2
536651,26,2,6
536652,27,3,5
536653,28,4,4
536654,29,5,3
536655,30,6,2
536656,31,7,1
536661,27,3,5
536662,28,4,4
536663,29,5,3
536664,30,6,2
536665,31,7,1
536666,32,0,0
541111,13,5,3
541112,14,6,2
541113,15,7,1
541114,16,0,0
541115,17,1,7
541116,18,2,6
541121,14,6,2
541122,15,7,1
541123,16,0,0
541124,17,1,7
541125,18,2,6
541126,19,3,5
541131,15,7,1
541132,16,0,0
541133,17,1,7
541134,18,2,6
541135,19,3,5
541136,20,4,4
541141,16,0,0
541142,17,1,7
541143,18,2,6
541144,19,3,5
541145,20,4,4
541146,21,5,3
541151,17,1,7
541152,18,2,6
541153,19,3,5
541154,20,4,4
541155,21,5,3
541156,22,6,2
541161,18,2,6
541162,19,3,5
541163,20,4,4
541164,21,5,3
541165,22,6,2
541166,23,7,1
541211,14,6,2
541212,15,7,1
541213,16,0,0
541214,17,1,7
541215,18,2,6
541216,19,3,5
541221,15,7,1
541222,16,0,0
541223,17,1,7
541224,18,2,6
541225,19,3,5
541226,20,4,4
541231,16,0,0
541232,17,1,7
541233,18,2,6
541234,19,3,5
541235,20,4,4
541236,21,5,3
541241,17,1,7
541242,18,2,6
541243,19,3,5
541244,20,4,4
541245,21,5,3
541246,22,6,2
541251,18,2,6
541252,19,3,5
541253,20,4,4
541254,21,5,3
541255,22,6,2
541256,23,7,1
541261,19,3,5
541262,20,4,4
541263,21,5,3
541264,22,6,2
541265,23,7,1
541266,24,0,0
541311,15,7,1
541312,16,0,0
541313,17,1,7
541314,18,2,6
541315,19,3,5
541316,20,4,4
541321,16,0,0
541322,17,1,7
541323,18,2,6
541324,19,3,5
541325,20,4,4
541326,21,5,3
541331,17,1,7
541332,18,2,6
541333,19,3,5
541334,20,4,4
541335,21,5,3
541336,22,6,2
541341,18,2,6
541342,19,3,5
541343,20,4,4
541344,21,5,3
541345,22,6,2
541346,23,7,1
541351,19,3,5
541352,20,4,4
541353,21,5,3
541354,22,6,2
541355,23,7,1
541356,24,0,0
541361,20,4,4
541362,21,5,3
541363,22,6,2
541364,23,7,1
541365,24,0,0
541366,25,1,7
541411,16,0,0
541412,17,1,7
541413,18,2,6
541414,19,3,5
541415,20,4,4
541416,21,5,3
541421,17,1,7
541422,18,2,6
541423,19,3,5
541424,20,4,4
541425,21,5,3
541426,22,6,2
541431,18,2,6
541432,19,3,5
541433,20,4,4
541434,21,5,3
541435,22,6,2
541436,23,7,1
541441,19,3,5
541442,20,4,4
541443,21,5,3
541444,22,6,2
541445,23,7,1
541446,24,0,0
541451,20,4,4
541452,21,5,3
541453,22,6,2
541454,23,7,1
541455,24,0,0
541456,25,1,7
541461,21,5,3
541462,22,6,2
541463,23,7,1
541464,24,0,0
541465,25,1,7
541466,26,2,6
541511,17,1,7
541512,18,2,6
541513,19,3,5
541514,20,4,4
541515,21,5,3
541516,22,6,2
541521,18,2,6
541522,19,3,5
541523,20,4,4
541524,21,5,3
541525,22,6,2
541526,23,7,1
541531,19,3,5
541532,20,4,4
541533,21,5,3
541534,22,6,2
541535,23,7,1
541536,24,0,0
541541,20,4,4
541542,21,5,3
541543,22,6,2
541544,23,7,1
541545,24,0,0
541546,25,1,7
541551,21,5,3
541552,22,6,2
541553,23,7,1
541554,24,0,0
541555,25,1,7
541556,26,2,6
541561,22,6,2
541562,23,7,1
541563,24,0,0
541564,25,1,7
541565,26,2,6
541566,27,3,5
541611,18,2,6
541612,19,3,5
541613,20,4,4
541614,21,5,3
541615,22,6,2
541616,23,7,1
541621,19,3,5
541622,20,4,4
541623,21,5,3
541624,22,6,2
541625,23,7,1
541626,24,0,0
541631,20,4,4
541632,21,5,3
541633,22,6,2
541634,23,7,1
541635,24,0,0
541636,25,1,7
541641,21,5,3
541642,22,6,2
541643,23,7,1
541644,24,0,0
541645,25,1,7
541646,26,2,6
541651,22,6,2
541652,23,7,1
541653,24,0,0
541654,25,1,7
541655,26,2,6
541656,27,3,5
541661,23,7,1
541662,24,0,0
541663,25,1,7
541664,26,2,6
541665,27,3,5
541666,28,4,4
542111,14,6,2
542112,15,7,1
542113,16,0,0
542114,17,1,7
542115,18,2,6
542116,19,3,5
542121,15,7,1
542122,16,0,0
542123,17,1,7
542124,18,2,6
542125,19,3,5
542126,20,4,4
542131,16,0,0
542132,17,1,7
542133,18,2,6
542134,19,3,5
542135,20,4,4
542136,21,5,3
542141,17,1,7
542142,18,2,6
542143,19,3,5
542144,20,4,4
542145,21,5,3
542146,22,6,2
542151,18,2,6
542152,19,3,5
542153,20,4,4
542154,21,5,3
542155,22,6,2
542156,23,7,1
542161,19,3,5
542162,20,4,4
542163,21,5,3
542164,22,6,2
542165,23,7,1
542166,24,0,0
542211,15,7,1
542212,16,0,0
542213,17,1,7
542214,18,2,6
542215,19,3,5
542216,20,4,4
542221,16,0,0
542222,17,1,7
542223,18,2,6
542224,19,3,5
542225,20,4,4
542226,21,5,3
542231,17,1,7
542232,18,2,6
542233,19,3,5
542234,20,4,4
542235,21,5,3
542236,22,6,2
542241,18,2,6
542242,19,3,5
542243,20,4,4
542244,21,5,3
542245,22,6,2
542246,23,7,1
542251,19,3,5
542252,20,4,4
542253,21,5,3
542254,22,6,2
542255,23,7,1
542256,24,0,0
542261,20,4,4
542262,21,5,3
542263,22,6,2
542264,23,7,1
542265,24,0,0
542266,25,1,7
542311,16,0,0
542312,17,1,7
542313,18,2,6
542314,19,3,5
542315,20,4,4
542316,21,5,3
542321,17,1,7
542322,18,2,6
542323,19,3,5
542324,20,4,4
542325,21,5,3
542326,22,6,2
542331,18,2,6
542332,19,3,5
542333,20,4,4
542334,21,5,3
542335,22,6,2
542336,23,7,1
542341,19,3,5
542342,20,4,4
542343,21,5,3
542344,22,6,2
542345,23,7,1
542346,24,0,0
542351,20,4,4
542352,21,5,3
542353,22,6,2
542354,23,7,1
542355,24,0,0
542356,25,1,7
542361,21,5,3
542362,22,6,2
542363,23,7,1
542364,24,0,0
542365,25,1,7
542366,26,2,6
542411,17,1,7
542412,18,2,6
542413,19,3,5
542414,20,4,4
542415,21,5,3
542416,22,6,2
542421,18,2,6
542422,19,3,5
542423,20,4,4
542424,21,5,3
542425,22,6,2
542426,23,7,1
542431,19,3,5
542432,20,4,4
542433,21,5,3
542434,22,6,2
542435,23,7,1
542436,24,0,0
542441,20,4,4
542442,21,5,3
542443,22,6,2
542444,23,7,1
542445,24,0,0
542446,25,1,7
542451,21,5,3
542452,22,6,2
542453,23,7,1
542454,24,0,0
542455,25,1,7
542456,26,2,6
542461,22,6,2
542462,23,7,1
542463,24,0,0
542464,25,1,7
542465,26,2,6
542466,27,3,5
542511,18,2,6
542512,19,3,5
542513,20,4,4
542514,21,5,3
542515,22,6,2
542516,23,7,1
542521,19,3,5
542522,20,4,4
542523,21,5,3
542524,22,6,2
542525,23,7,1
542526,24,0,0
542531,20,4,4
542532,21,5,3
542533,22,6,2
542534,23,7,1
542535,24,0,0
542536,25,1,7
542541,21,5,3
542542,22,6,2
542543,23,7,1
542544,24,0,0
542545,25,1,7
542546,26,2,6
542551,22,6,2
542552,23,7,1
542553,24,0,0
542554,25,1,7
542555,26,2,6
542556,27,3,5
542561,23,7,1
542562,24,0,0
542563,25,1,7
542564,26,2,6
542565,27,3,5
542566,28,4,4
542611,19,3,5
542612,20,4,4
542613,21,5,3
542614,22,6,2
542615,23,7,1
542616,24,0,0
542621,20,4,4
542622,21,5,3
542623,22,6,2
542624,23,7,1
542625,24,0,0
542626,25,1,7
542631,21,5,3
542632,22,6,2
542633,23,7,1
542634,24,0,0
542635,25,1,7
542636,26,2,6
542641,22,6,2
542642,23,7,1
542643,24,0,0
542644,25,1,7
542645,26,2,6
542646,27,3,5
542651,23,7,1
542652,24,0,0
542653,25,1,7
542654,26,2,6
542655,27,3,5
542656,28,4,4
542661,24,0,0
542662,25,1,7
542663,26,2,6
542664,27,3,5
542665,28,4,4
542666,29,5,3
543111,15,7,1
543112,16,0,0
543113,17,1,7
543114,18,2,6
543115,19,3,5
543116,20,4,4
543121,16,0,0
543122,17,1,7
543123,18,2,6
543124,19,3,5
543125,20,4,4
543126,21,5,3
543131,17,1,7
543132,18,2,6
543133,19,3,5
543134,20,4,4
543135,21,5,3
543136,22,6,2
543141,18,2,6
543142,19,3,5
543143,20,4,4
543144,21,5,3
543145,22,6,2
543146,23,7,1
543151,19,3,5
543152,20,4,4
543153,21,5,3
543154,22,6,2
543155,23,7,1
543156,24,0,0
543161,20,4,4
543162,21,5,3
543163,22,6,2
543164,23,7,1
543165,24,0,0
543166,25,1,7
543211,16,0,0
543212,17,1,7
543213,18,2,6
543214,19,3,5
543215,20,4,4
543216,21,5,3
543221,17,1,7
543222,18,2,6
543223,19,3,5
543224,20,4,4
543225,21,5,3
543226,22,6,2
543231,18,2,6
543232,19,3,5
543233,20,4,4
543234,21,5,3
543235,22,6,2
543236,23,7,1
543241,19,3,5
543242,20,4,4
543243,21,5,3
543244,22,6,2
543245,23,7,1
543246,24,0,0
543251,20,4,4
543252,21,5,3
543253,22,6,2
543254,23,7,1
543255,24,0,0
543256,25,1,7
543261,21,5,3
543262,22,6,2
543263,23,7,1
543264,24,0,0
543265,25,1,7
543266,26,2,6
543311,17,1,7
543312,18,2,6
543313,19,3,5
543314,20,4,4
543315,21,5,3
543316,22,6,2
543321,18,2,6
543322,19,3,5
543323,20,4,4
543324,21,5,3
543325,22,6,2
543326,23,7,1
543331,19,3,5
543332,20,4,4
543333,21,5,3
543334,22,6,2
543335,23,7,1
543336,24,0,0
543341,20,4,4
543342,21,5,3
543343,22,6,2
543344,23,7,1
543345,24,0,0
543346,25,1,7
543351,21,5,3
543352,22,6,2
543353,23,7,1
543354,24,0,0
543355,25,1,7
543356,26,2,6
543361,22,6,2
543362,23,7,1
543363,24,0,0
543364,25,1,7
543365,26,2,6
543366,27,3,5
543411,18,2,6
543412,19,3,5
543413,20,4,4
543414,21,5,3
543415,22,6,2
543416,23,7,1
543421,19,3,5
543422,20,4,4
543423,21,5,3
543424,22,6,2
543425,23,7,1
543426,24,0,0
543431,20,4,4
543432,21,5,3
543433,22,6,2
543434,23,7,1
543435,24,0,0
543436,25,1,7
543441,21,5,3
543442,22,6,2
543443,23,7,1
543444,24,0,0
543445,25,1,7
543446,26,2,6
543451,22,6,2
543452,23,7,1
543453,24,0,0
543454,25,1,7
543455,26,2,6
543456,27,3,5
543461,23,7,1
543462,24,0,0
543463,25,1,7
543464,26,2,6
543465,27,3,5
543466,28,4,4
543511,19,3,5
543512,20,4,4
543513,21,5,3
543514,22,6,2
543515,23,7,1
543516,24,0,0
543521,20,4,4
543522,21,5,3
543523,22,6,2
543524,23,7,1
543525,24,0,0
543526,25,1,7
543531,21,5,3
543532,22,6,2
543533,23,7,1
543534,24,0,0
543535,25,1,7
543536,26,2,6
543541,22,6,2
543542,23,7,1
543543,24,0,0
543544,25,1,7
543545,26,2,6
543546,27,3,5
543551,23,7,1
543552,24,0,0
543553,25,1,7
543554,26,2,6
543555,27,3,5
543556,28,4,4
543561,24,0,0
543562,25,1,7
543563,26,2,6
543564,27,3,5
543565,28,4,4
543566,29,5,3
543611,20,4,4
543612,21,5,3
543613,22,6,2
543614,23,7,1
543615,24,0,0
543616,25,1,7
543621,21,5,3
543622,22,6,2
543623,23,7,1
543624,24,0,0
543625,25,1,7
543626,26,2,6
543631,22,6,2
543632,23,7,1
543633,24,0,0
543634,25,1,7
543635,26,2,6
543636,27,3,5
543641,23,7,1
543642,24,0,0
543643,25,1,7
543644,26,2,6
543645,27,3,5
543646,28,4,4
543651,24,0,0
543652,25,1,7
543653,26,2,6
543654,27,3,5
543655,28,4,4
543656,29,5,3
543661,25,1,7
543662,26,2,6
543663,27,3,5
543664,28,4,4
543665,29,5,3
543666,30,6,2
544111,16,0,0
544112,17,1,7
544113,18,2,6
544114,19,3,5
544115,20,4,4
544116,21,5,3
544121,17,1,7
544122,18,2,6
544123,19,3,5
544124,20,4,4
544125,21,5,3
544126,22,6,2
544131,18,2,6
544132,19,3,5
544133,20,4,4
544134,21,5,3
544135,22,6,2
544136,23,7,1
544141,19,3,5
544142,20,4,4
544143,21,5,3
544144,22,6,2
544145,23,7,1
544146,24,0,0
544151,20,4,4
544152,21,5,3
544153,22,6,2
544154,23,7,1
544155,24,0,0
544156,25,1,7
544161,21,5,3
544162,22,6,2
544163,23,7,1
544164,24,0,0
544165,25,1,7
544166,26,2,6
544211,17,1,7
544212,18,2,6
544213,19,3,5
544214,20,4,4
544215,21,5,3
544216,22,6,2
544221,18,2,6
544222,19,3,5
544223,20,4,4
544224,21,5,3
544225,22,6,2
544226,23,7,1
544231,19,3,5
544232,20,4,4
544233,21,5,3
544234,22,6,2
544235,23,7,1
544236,24,0,0
544241,20,4,4
544242,21,5,3
544243,22,6,2
544244,23,7,1
544245,24,0,0
544246,25,1,7
544251,21,5,3
544252,22,6,2
544253,23,7,1
544254,24,0,0
544255,25,1,7
544256,26,2,6
544261,22,6,2
544262,23,7,1
544263,24,0,0
544264,25,1,7
544265,26,2,6
544266,27,3,5
544311,18,2,6
544312,19,3,5
544313,20,4,4
544314,21,5,3
544315,22,6,2
544316,23,7,1
544321,19,3,5
544322,20,4,4
544323,21,5,3
544324,22,6,2
544325,23,7,1
544326,24,0,0
544331,20,4,4
544332,21,5,3
544333,22,6,2
544334,23,7,1
544335,24,0,0
544336,25,1,7
544341,21,5,3
544342,22,6,2
544343,23,7,1
544344,24,0,0
544345,25,1,7
544346,26,2,6
544351,22,6,2
544352,23,7,1
544353,24,0,0
544354,25,1,7
544355,26,2,6
544356,27,3,5
544361,23,7,1
544362,24,0,0
544363,25,1,7
544364,26,2,6
544365,27,3,5
544366,28,4,4
544411,19,3,5
544412,20,4,4
544413,21,5,3
544414,22,6,2
544415,23,7,1
544416,24,0,0
544421,20,4,4
544422,21,5,3
544423,22,6,2
544424,23,7,1
544425,24,0,0
544426,25,1,7
544431,21,5,3
544432,22,6,2
544433,23,7,1
544434,24,0,0
544435,25,1,7
544436,26,2,6
544441,22,6,2
544442,23,7,1
544443,24,0,0
544444,25,1,7
544445,26,2,6
544446,27,3,5
544451,23,7,1
544452,24,0,0
544453,25,1,7
544454,26,2,6
544455,27,3,5
544456,28,4,4
544461,24,0,0
544462,25,1,7
544463,26,2,6
544464,27,3,5
544465,28,4,4
544466,29,5,3
544511,20,4,4
544512,21,5,3
544513,22,6,2
544514,23,7,1
544515,24,0,0
544516,25,1,7
544521,21,5,3
544522,22,6,2
544523,23,7,1
544524,24,0,0
544525,25,1,7
544526,26,2,6
544531,22,6,2
544532,23,7,1
544533,24,0,0
544534,25,1,7
544535,26,2,6
544536,27,3,5
544541,23,7,1
544542,24,0,0
544543,25,1,7
544544,26,2,6
544545,27,3,5
544546,28,4,4
544551,24,0,0
544552,25,1,7
544553,26,2,6
544554,27,3,5
544555,28,4,4
544556,29,5,3
544561,25,1,7
544562,26,2,6
544563,27,3,5
544564,28,4,4
544565,29,5,3
544566,30,6,2
544611,21,5,3
544612,22,6,2
544613,23,7,1
544614,24,0,0
544615,25,1,7
544616,26,2,6
544621,22,6,2
544622,23,7,1
544623,24,0,0
544624,25,1,7
544625,26,2,6
544626,27,3,5
544631,23,7,1
544632,24,0,0
544633,25,1,7
544634,26,2,6
544635,27,3,5
544636,28,4,4
544641,24,0,0
544642,25,1,7
544643,26,2,6
544644,27,3,5
544645,28,4,4
544646,29,5,3
544651,25,1,7
544652,26,2,6
544653,27,3,5
544654,28,4,4
544655,29,5,3
544656,30,6,2
544661,26,2,6
544662,27,3,5
544663,28,4,4
544664,29,5,3
544665,30,6,2
544666,31,7,1
545111,17,1,7
545112,18,2,6
545113,19,3,5
545114,20,4,4
545115,21,5,3
545116,22,6,2
545121,18,2,6
545122,19,3,5
545123,20,4,4
545124,21,5,3
545125,22,6,2
545126,23,7,1
545131,19,3,5
545132,20,4,4
545133,21,5,3
545134,22,6,2
545135,23,7,1
545136,24,0,0
545141,20,4,4
545142,21,5,3
545143,22,6,2
545144,23,7,1
545145,24,0,0
545146,25,1,7
545151,21,5,3
545152,22,6,2
545153,23,7,1
545154,24,0,0
545155,25,1,7
545156,26,2,6
545161,22,6,2
545162,23,7,1
545163,24,0,0
545164,25,1,7
545165,26,2,6
545166,27,3,5
545211,18,2,6
545212,19,3,5
545213,20,4,4
545214,21,5,3
545215,22,6,2
545216,23,7,1
545221,19,3,5
545222,20,4,4
545223,21,5,3
545224,22,6,2
545225,23,7,1
545226,24,0,0
545231,20,4,4
545232,21,5,3
545233,22,6,2
545234,23,7,1
545235,24,0,0
545236,25,1,7
545241,21,5,3
545242,22,6,2
545243,23,7,1
545244,24,0,0
545245,25,1,7
545246,26,2,6
545251,22,6,2
545252,23,7,1
545253,24,0,0
545254,25,1,7
545255,26,2,6
545256,27,3,5
545261,23,7,1
545262,24,0,0
545263,25,1,7
545264,26,2,6
545265,27,3,5
545266,28,4,4
545311,19,3,5
545312,20,4,4
545313,21,5,3
545314,22,6,2
545315,23,7,1
545316,24,0,0
545321,20,4,4
545322,21,5,3
545323,22,6,2
545324,23,7,1
545325,24,0,0
545326,25,1,7
545331,21,5,3
545332,22,6,2
545333,23,7,1
545334,24,0,0
545335,25,1,7
545336,26,2,6
545341,22,6,2
545342,23,7,1
545343,24,0,0
545344,25,1,7
545345,26,2,6
545346,27,3,5
545351,23,7,1
545352,24,0,0
545353,25,1,7
545354,26,2,6
545355,27,3,5
545356,28,4,4
545361,24,0,0
545362,25,1,7
545363,26,2,6
545364,27,3,5
545365,28,4,4
545366,29,5,3
545411,20,4,4
545412,21,5,3
545413,22,6,2
545414,23,7,1
545415,24,0,0
545416,25,1,7
545421,21,5,3
545422,22,6,2
545423,23,7,1
545424,24,0,0
545425,25,1,7
545426,26,2,6
545431,22,6,2
545432,23,7,1
545433,24,0,0
545434,25,1,7
545435,26,2,6
545436,27,3,5
545441,23,7,1
545442,24,0,0
545443,25,1,7
545444,26,2,6
545445,27,3,5
545446,28,4,4
545451,24,0,0
545452,25,1,7
545453,26,2,6
545454,27,3,5
545455,28,4,4
545456,29,5,3
545461,25,1,7
545462,26,2,6
545463,27,3,5
545464,28,4,4
545465,29,5,3
545466,30,6,2
545511,21,5,3
545512,22,6,2
545513,23,7,1
545514,24,0,0
545515,25,1,7
545516,26,2,6
545521,22,6,2
545522,23,7,1
545523,24,0,0
545524,25,1,7
545525,26,2,6
545526,27,3,5
545531,23,7,1
545532,24,0,0
545533,25,1,7
545534,26,2,6
545535,27,3,5
545536,28,4,4
545541,24,0,0
545542,25,1,7
545543,26,2,6
545544,27,3,5
545545,28,4,4
545546,29,5,3
545551,25,1,7
545552,26,2,6
545553,27,3,5
545554,28,4,4
545555,29,5,3
545556,30,6,2
545561,26,2,6
545562,27,3,5
545563,28,4,4
545564,29,5,3
545565,30,6,2
545566,31,7,1
545611,22,6,2
545612,23,7,1
545613,24,0,0
545614,25,1,7
545615,26,2,6
545616,27,3,5
545621,23,7,1
545622,24,0,0
545623,25,1,7
545624,26,2,6
545625,27,3,5
545626,28,4,4
545631,24,0,0
545632,25,1,7
545633,26,2,6
545634,27,3,5
545635,28,4,4
545636,29,5,3
545641,25,1,7
545642,26,2,6
545643,27,3,5
545644,28,4,4
545645,29,5,3
545646,30,6,2
545651,26,2,6
545652,27,3,5
545653,28,4,4
545654,29,5,3
545655,30,6,2
545656,31,7,1
545661,27,3,5
545662,28,4,4
545663,29,5,3
545664,30,6,2
545665,31,7,1
545666,32,0,0
546111,18,2,6
546112,19,3,5
546113,20,4,4
546114,21,5,3
546115,22,6,2
546116,23,7,1
546121,19,3,5
546122,20,4,4
546123,21,5,3
546124,22,6,2
546125,23,7,1
546126,24,0,0
546131,20,4,4
546132,21,5,3
546133,22,6,2
546134,23,7,1
546135,24,0,0
546136,25,1,7
546141,21,5,3
546142,22,6,2
546143,23,7,1
546144,24,0,0
546145,25,1,7
546146,26,2,6
546151,22,6,2
546152,23,7,1
546153,24,0,0
546154,25,1,7
546155,26,2,6
546156,27,3,5
546161,23,7,1
546162,24,0,0
546163,25,1,7
546164,26,2,6
546165,27,3,5
546166,28,4,4
546211,19,3,5
546212,20,4,4
546213,21,5,3
546214,22,6,2
546215,23,7,1
546216,24,0,0
546221,20,4,4
546222,21,5,3
546223,22,6,2
546224,23,7,1
546225,24,0,0
546226,25,1,7
546231,21,5,3
546232,22,6,2
546233,23,7,1
546234,24,0,0
546235,25,1,7
546236,26,2,6
546241,22,6,2
546242,23,7,1
546243,24,0,0
546244,25,1,7
546245,26,2,6
546246,27,3,5
546251,23,7,1
546252,24,0,0
546253,25,1,7
546254,26,2,6
546255,27,3,5
546256,28,4,4
546261,24,0,0
546262,25,1,7
546263,26,2,6
546264,27,3,5
546265,28,4,4
546266,29,5,3
546311,20,4,4
546312,21,5,3
546313,22,6,2
546314,23,7,1
546315,24,0,0
546316,25,1,7
546321,21,5,3
546322,22,6,2
546323,23,7,1
546324,24,0,0
546325,25,1,7
546326,26,2,6
546331,22,6,2
546332,23,7,1
546333,24,0,0
546334,25,1,7
546335,26,2,6
546336,27,3,5
546341,23,7,1
546342,24,0,0
546343,25,1,7
546344,26,2,6
546345,27,3,5
546346,28,4,4
546351,24,0,0
546352,25,1,7
546353,26,2,6
546354,27,3,5
546355,28,4,4
546356,29,5,3
546361,25,1,7
546362,26,2,6
546363,27,3,5
546364,28,4,4
546365,29,5,3
546366,30,6,2
546411,21,5,3
546412,22,6,2
546413,23,7,1
546414,24,0,0
546415,25,1,7
546416,26,2,6
546421,22,6,2
546422,23,7,1
546423,24,0,0
546424,25,1,7
546425,26,2,6
546426,27,3,5
546431,23,7,1
546432,24,0,0
546433,25,1,7
546434,26,2,6
546435,27,3,5
546436,28,4,4
546441,24,0,0
546442,25,1,7
546443,26,2,6
546444,27,3,5
546445,28,4,4
546446,29,5,3
546451,25,1,7
546452,26,2,6
546453,27,3,5
546454,28,4,4
546455,29,5,3
546456,30,6,2
546461,26,2,6
546462,27,3,5
546463,28,4,4
546464,29,5,3
546465,30,6,2
546466,31,7,1
546511,22,6,2
546512,23,7,1
546513,24,0,0
546514,25,1,7
546515,26,2,6
546516,27,3,5
546521,23,7,1
546522,24,0,0
546523,25,1,7
546524,26,2,6
546525,27,3,5
546526,28,4,4
546531,24,0,0
546532,25,1,7
546533,26,2,6
546534,27,3,5
546535,28,4,4
546536,29,5,3
546541,25,1,7
546542,26,2,6
546543,27,3,5
546544,28,4,4
546545,29,5,3
546546,30,6,2
546551,26,2,6
546552,27,3,5
546553,28,4,4
546554,29,5,3
546555,30,6,2
546556,31,7,1
546561,27,3,5
546562,28,4,4
546563,29,5,3
546564,30,6,2
546565,31,7,1
546566,32,0,0
546611,23,7,1
546612,24,0,0
546613,25,1,7
546614,26,2,6
546615,27,3,5
546616,28,4,4
546621,24,0,0
546622,25,1,7
546623,26,2,6
546624,27,3,5
546625,28,4,4
546626,29,5,3
546631,25,1,7
546632,26,2,6
546633,27,3,5
546634,28,4,4
546635,29,5,3
546636,30,6,2
546641,26,2,6
546642,27,3,5
546643,28,4,4
546644,29,5,3
546645,30,6,2
546646,31,7,1
546651,27,3,5
546652,28,4,4
546653,29,5,3
546654,30,6,2
546655,31,7,1
546656,32,0,0
546661,28,4,4
546662,29,5,3
546663,30,6,2
546664,31,7,1
546665,32,0,0
546666,33,1,7
551111,14,6,2
551112,15,7,1
551113,16,0,0
551114,17,1,7
551115,18,2,6
551116,19,3,5
551121,15,7,1
551122,16,0,0
551123,17,1,7
551124,18,2,6
551125,19,3,5
551126,20,4,4
551131,16,0,0
